Leafes_ids
2956402
2956403
2956404
3060685
2306885
2733241
2844963
2844964
3060041
2842390
2843743
2955381
3059750
2842566
2843870
2843871
2843872
2955531
2842824
2845499
3060162
2842949
2845785
2845786
2845787
2845788
2845789
2845790
2845791
2845792
2845793
2845794
3060533
3060534
3060535
3060536
2842958
2845842
2845843
2852684
2842965
2845860
3060632
2843004
2846059
1884452
1921703
1884453
1955138
1884457
1884459
2501985
1884455
1884460
2059674
2501938
2788722
2946788
2501934
2948681
2955763
2948683
2501936
2960175
2948685
2501935
2948716
2501933
2955926
2948734
2955967
2948759
2501937
2948811
2956147
2956148
2948858
2956282
2948934
2956558
2948938
2956576
2501986
1985709
1985710
2501954
2501955
2501956
2501957
2501958
2788461
2956299
2733239
2746925
2788299
2746367
2501987
1884456
1884461
2746350
2788723
2946802
2955361
2946803
2955362
2948669
2955720
2955721
2948670
2955728
2948673
2501944
2948721
2501945
2948799
2501943
2948837
2501946
2948862
2956312
2948882
2956374
2948893
2501942
2948916
2956473
2948918
2956486
2948920
2956488
2956489
2948941
2956628
2948955
2956701
3044656
3059710
3044657
3059711
3044666
3059752
2499407
2501952
2507291
2507301
2507303
2507308
2507320
2599620
2845618
2845619
2845620
2845621
2845622
2845623
2845624
2845625
2845626
3060308
2600344
2842563
2843867
2843868
2842604
2843947
2843948
2852259
2842620
2844037
2844038
2844039
2844040
2842640
2844080
2842652
2844094
2852317
2842882
2845639
2842903
2845680
2852625
3060417
2842919
2845699
2845700
2845701
2842945
2845780
2842963
2845856
2845857
2845858
2845859
2852690
2842985
2845986
2852718
2843020
2846147
2846148
2846149
2846150
2846151
3060681
3060682
2843066
2846420
3044805
3060670
3044851
3060785
2729343
2842313
2842914
2845695
2852637
2842921
2845706
2845707
2845709
2845710
2845711
2845712
2845713
2852644
3060437
3060438
3060439
2852961
2842316
2842383
2843706
2842324
2842890
2845660
2842325
2842594
2843935
2497575
2499408
2501959
2508253
2508254
2508255
2771485
2497571
2497576
1980410
11617
208898
11618
208896
483045
208897
485721
2852938
1653394
2022411
2734414
2956183
2956184
3052296
3052297
3052299
3052300
3052301
3052303
3052309
3052310
3052312
3052316
3052320
3052323
3052327
3052328
3052330
3052331
3052332
1653395
1654822
1653398
3052723
3052724
3052725
3052726
3052727
2169607
3052213
3052214
3052215
3052216
3052217
3052218
3060028
3060029
2560091
3051973
3051974
3051975
3044740
3060054
1980412
675845
1086556
1980425
2734418
2734419
2843741
2845033
2845511
2845754
2845775
2845802
2955855
2955856
2955857
3059979
3059980
3059981
3059982
2712851
1980413
2116433
2560067
2560082
2675846
3051403
3051404
3051405
3051406
2560068
2560083
3051410
2560074
1980442
1980455
1980456
374423
1980457
1986491
46920
339351
38016
104542
261204
286540
308159
2560748
3052470
3052471
3052472
3052474
3052475
3052477
3052478
3052479
3052480
86782
3052481
3052482
3052483
83192
3052484
3052485
3052487
3052488
3052489
3052491
3052493
3052495
3052498
3052499
3052500
3052501
3052502
3052503
3052504
2501366
2788380
3052281
3052282
2501367
2555872
3052335
3052336
3052337
3052338
3052339
2501368
2788578
3052788
3052789
2560079
2560212
3052728
1980415
1980517
1340802
2697640
2843617
2843618
2843745
3052506
3052507
3052508
3052509
3052510
3052513
3052514
3052515
3052516
3052517
3052518
3052519
11596
3052520
3052521
3052522
3052523
3052524
3052525
3052526
3052527
3052528
3052529
3052530
3052531
3052532
3052534
3052535
3052536
3052538
3052539
3052540
3052541
3052542
3060505
3060506
2501970
3052749
2501971
3052756
2746362
2842910
2852632
3052362
2842916
3052364
2843013
3052737
2843144
3052828
1980416
11572
348018
1933176
1933178
1933180
1933181
1933263
2170053
2170054
2560289
2560292
2560294
2843616
2843685
2843697
2845630
3052368
3052369
3052370
3052371
3052372
3052373
3052374
3052375
3052376
3052377
3052378
3052379
3052380
3052381
3052382
3052383
3052384
3052385
3052386
3052387
3052388
3052389
3052390
3052391
3052392
3052393
3052394
3052396
3052397
3052398
3052399
3052400
3052401
3052402
3052403
3052404
3052405
3052406
3052407
3052408
3052409
11577
3052410
3052411
3052412
3052413
3052414
3052415
3052416
3052417
3052418
3052419
3052420
3052421
3052422
3052423
3052424
3052425
3052426
3052428
3052429
3052430
3052431
3052432
3052433
3052434
3052435
3052436
3052437
1133363
3052438
3052439
3052440
3052442
3052443
3052445
3052446
3052447
3052448
3052450
3052451
3052452
3052453
3052454
3052455
3052456
3060463
3060464
3060467
3060472
3060477
3060493
3060496
3060497
3060500
3060502
39718
1198331
1980533
3052241
3052242
3052243
2501994
3052748
2560198
3052587
3052588
3052589
3052591
3052592
2948783
2956058
2948794
2956100
2948795
2956101
1980417
1980538
2546221
2560747
2734422
2956247
2956248
2956249
2956250
3052543
3052544
3052545
3052546
3052547
3052548
3052550
3052551
3052552
3052553
3052554
2170586
2501995
3052202
3052203
3052204
3059997
2501996
1980541
2501997
2788282
3052269
2501998
3052827
2560224
3052741
2842749
3052251
3052252
2948664
2955702
1980418
11584
327794
1405806
1933185
426786
1933189
1933190
1933191
2734433
2734434
1006583
2734435
2734436
2734437
2734438
2734439
3048364
3052634
3052635
3052636
3052637
3052638
3052639
3052640
3052641
3052642
3052643
3052644
3052645
3052646
3052647
3052648
3052649
3052650
3052651
3052652
3052653
3052654
3052655
3052656
3052657
3052658
3052659
3052660
3052661
3052662
3052663
3052664
3052665
3052666
3052667
3052668
3052669
3052670
3052671
3052672
3052673
3052674
3052675
3052676
3052677
3052678
3052679
3052680
3052681
3052682
3052683
3052684
3052685
3052686
3052687
3052688
3052689
3052690
12329
327263
3052761
3052763
3052764
1980420
2788259
3052210
3052211
3052212
3060022
3060023
1980421
2607733
3052628
3052629
3052630
3052632
2024603
2501975
3052691
2501976
3052247
3052248
3060037
2501977
3052249
2501978
3052250
2501979
2788377
3052340
3052341
3060311
3060312
2501981
2788090
3051995
2509283
2560118
2716181
2734427
3052136
3052137
3059895
2560157
2560166
3052276
3052277
3052278
3052279
3060159
2560254
2788647
3052826
2733256
2748958
2788061
3048183
2734426
3051988
3051989
3051991
3051992
3051993
3051994
3059756
2733257
3052186
2733258
2788315
3052260
3052261
3052262
2733259
2788322
3052280
2733260
2734484
2734485
2788514
3052735
3052736
2734594
2734595
2788672
3052797
3052798
3052801
3052802
3052803
3052804
3052805
3052806
3052807
3052808
3052809
3052810
3052811
3052812
2843070
3052759
3044688
3059891
3044759
3052334
3153066
3233849
1980419
2560196
2563489
2734488
2734489
3052563
3052564
3052565
3052566
3052567
3052568
163325
3052569
3052570
3052572
3052573
3052574
3052575
3052576
3052577
3052578
3052579
3052580
3052581
3052582
3052583
3052584
3052585
3052586
2613861
1027231
1980613
2501939
2508256
2845515
2845516
2845517
2501940
2508258
2508259
2746360
2501941
2509285
2509286
2560064
2560229
2560552
2696681
2946176
2948850
2956242
2956243
2956244
2956245
2956246
2946177
2948852
2956253
2497577
2499411
11308
35323
11318
11569
352235
2956523
2956524
2956525
2956526
2956527
2956528
35324
197911
2955291
11320
102793
388039
388041
102796
145307
102797
102800
102801
114727
211044
367120
382835
393560
114728
114729
387163
114730
114731
114732
114733
119210
383597
384505
385624
387158
119211
119212
119213
119214
119215
87514
385636
1565433
119216
119217
119218
119220
119221
127960
129771
129772
129778
129779
134367
136477
136481
136484
136506
140020
142943
142947
142949
142951
147760
147762
147765
150171
157802
170500
173712
173714
183666
184002
184006
184009
184012
187402
195471
215851
215855
221119
222768
222769
222770
222772
222773
232441
273303
282134
282148
284164
286279
286281
286284
286285
286286
286287
286292
286293
286294
286295
299327
304360
309405
309406
309433
311174
325678
329376
333276
333277
333278
342224
352769
352770
352771
352772
352773
352774
352775
352776
352777
352778
359920
370290
384619
385680
397549
402585
402586
416802
418387
437442
447195
465975
475601
475602
476651
488106
546800
546801
547380
551228
571502
571503
575460
656062
981614
1082910
1084500
1129344
1249503
1261419
1313083
1316904
1346489
1396558
1569252
1633709
1826661
1962117
2004353
2004355
197912
2955465
11520
197913
2955935
11552
324913
55987
2116473
1299308
688436
1566308
2956348
2956349
2956350
2956351
1511083
2955744
1511084
2948830
2956209
2948895
2956399
2501949
2034997
2034996
2787847
2745636
3151693
3151837
3152128
3152957
3367772
3240186
2613794
3044480
3064099
2732405
2732458
2732540
11006
11007
11008
348097
1167690
2170233
42478
11011
29255
2082657
39755
363800
1678905
1678906
39756
1777016
674952
2788617
674981
939922
1075820
249310
11014
327108
46339
1075816
1651179
2560087
2560296
2560353
2560390
2560531
2560574
2560701
2560765
2682568
2846078
2955242
2955243
2955244
2955245
2560520
2955246
158372
2955247
2955248
2955249
2955250
2560100
1592572
2560291
2560478
2560479
2560576
2788083
2955440
2955441
2955442
2955443
2955444
2587491
1285596
1285597
1285598
1662464
2788740
1299296
1299297
2750646
2788864
2973077
2973078
2973079
3059722
3059723
3059724
3059725
3059726
3134170
3152124
3231770
3152144
3153067
3162537
2732459
2732541
2788865
2946186
10892
40050
40051
10903
10906
35327
35328
35329
35330
35332
36423
40054
33720
33721
238099
238100
238101
238102
238103
40056
40059
40060
40068
1428763
201490
204269
356862
1679172
10912
28875
10963
10967
31563
500113
31590
35333
195475
195476
195477
195478
195480
263598
35336
42567
408599
478084
49892
71031
407257
72132
408598
73034
73036
293396
416558
561309
641312
111609
407256
161240
370529
215680
574986
263595
263596
375192
380389
391897
444184
10923
578839
626776
879551
1055980
28876
10942
335102
36427
10913
10943
10968
101358
10921
10937
28327
183405
183407
335100
1348384
10985
10987
10991
411855
208294
1325459
3240447
77763
3241299
3241300
699181
273810
699182
338781
2961163
2946187
10882
38170
77153
118027
226613
2509525
351073
380465
538120
538121
538122
538123
381638
1459003
2734341
2734342
2734343
3158380
10911
2014338
2734338
2734339
2734340
2747210
2748762
10979
56094
57747
185782
128987
185786
519014
465447
2083444
10981
205895
165803
205896
205898
205911
205899
205902
205908
332587
205909
205910
2083445
10988
77698
519496
519497
10992
42475
311225
311226
311227
311228
404237
547124
699180
341721
1567403
2250220
2961243
2732460
2732542
10877
10878
10879
2169857
2169858
2169859
2169860
2169861
2169862
2705461
39781
2788810
2732406
2732461
675063
249184
12051
327106
3047356
3047682
3047687
3047757
3047846
3047855
3048192
59749
3048218
3048226
3048231
3052333
3060189
12148
348771
3047359
3047360
3047361
3047680
3047714
3047740
3047747
3047761
3047793
3047814
3047818
3047829
3048167
12158
3048220
3048228
3048234
3048245
3048264
3048269
3048273
3048315
3048373
2035014
3048438
12154
3048449
249185
327107
3047853
103722
330383
675061
675062
129395
942729
2948717
2955927
2955928
2960302
2948957
2956703
675064
12176
12178
12180
12183
12188
28354
249199
104664
1214458
333347
1417304
3158379
3158381
140568
547127
2843479
12431
12432
675065
174142
2785369
675066
213034
675076
365150
2788388
942731
1921433
675068
1003890
1914297
12163
12166
12167
12169
12172
12173
157777
263004
327375
329164
797075
1177630
2169801
2169802
2169803
2955584
2955585
2955586
2955587
2955588
2955589
2955590
2955591
3059827
3059830
129725
35350
75387
196400
351425
2955910
2955911
1914299
2506408
2559942
2946817
3240445
3240446
3059757
2948919
2956487
1914298
12174
28347
1770617
2955580
40276
12175
307677
356380
2956553
2956554
2956555
184751
35288
345921
1112769
1112770
2956653
2956654
699166
129141
2420347
1232754
1472424
2956492
2956493
2956494
1914293
2020285
1914295
1343920
2593964
3241185
3241186
3241187
1914296
2731447
2560252
2733238
1809242
2169568
2169569
2169864
2169865
2169866
2219091
2746641
2732543
1283207
85650
85652
2788064
85651
332090
2109379
1513233
143901
31721
373372
2364280
2560066
11040
2116471
2846071
11041
2846072
2846073
2788752
2788867
3079366
1009842
186677
2788298
1678141
1962726
2946639
2946812
1678144
2955389
2948661
1678146
2955695
2955696
2960039
2948857
1678143
185579
185580
509628
879097
2956267
2948883
1678145
2956375
2961097
2946641
1678142
1678147
2732544
11018
11019
11021
11029
11033
11034
11036
37124
48544
59300
59301
84589
332096
332097
1159195
2169701
2788734
39740
12300
2788112
2955540
12304
12305
12313
12315
578304
12316
12317
56486
64948
355313
339419
1386090
12320
12321
154322
33773
413970
116056
1195162
2955365
2052850
69973
12160
12161
12162
64003
349945
2734344
67753
31713
72750
81931
352927
217160
55951
70177
362246
675077
2560290
217429
1513308
1654602
2946831
2948819
2948844
2960883
564644
1075827
1680130
2003394
362693
2003680
2184468
2734345
2734347
2734348
2003395
2003398
2003678
2734349
2734350
2788092
675071
12234
12235
12238
12239
12242
12253
51680
228578
327386
1032457
1761477
12291
28375
2030954
12293
12295
31750
2592790
12326
2788309
119492
28355
32629
186886
37128
1758138
1527522
1920771
2744809
2560061
675070
2955703
3047755
347219
3047756
2052685
3048244
3059877
3059878
3059879
1513277
1549608
3047949
2022856
2419938
3047693
3048358
3048375
2712691
2732890
39760
334447
2560648
2955987
12451
2733237
2734351
2734352
2788890
2788868
2732462
2732545
11050
11051
303179
362243
11095
63426
664256
664258
664259
3052616
3052617
3052618
3052619
125217
144353
3052620
3052621
3052622
311316
311415
11101
311488
155906
358792
3052624
1914447
3052625
358769
358770
3052626
54315
3060541
3060542
3060543
3060544
3060545
3060548
11102
1249508
1281455
3052226
3052227
3052228
3052230
33745
31653
33746
31654
40271
31649
31650
31651
356387
356466
41856
31647
31648
42182
31655
356427
356465
356467
356468
356469
356113
356114
42791
356115
356426
578319
1544901
1972279
2847144
3052233
3052236
3052237
38144
1906179
2982806
1172985
1307799
1307802
3052604
1463813
3052605
3052606
3052607
3052608
54290
3052609
3052610
3052611
3052612
3052613
3052614
1651181
3044782
3046277
11089
11090
3047370
3047375
64303
3047385
3047395
3047696
3047703
3047725
3047770
3047790
3047817
3047823
3047837
3048154
3048158
11072
3048162
3048164
3048165
3048168
44024
3048169
3048170
33743
3048175
11085
3048184
11086
3048198
3048205
3048206
3048215
11079
3048225
3048233
3048267
64894
3048287
11083
3048300
3048305
64288
3048308
64284
3048311
3048312
3048314
3048316
3048360
64293
3048439
3048440
3048443
3048447
3048448
11082
11077
3048457
3048459
64320
3052463
3052464
12637
11053
11060
11069
11070
3052465
11084
3052466
59563
3052467
3052468
11080
3052469
3076163
643132
2788869
2732463
2732548
39738
137555
2560072
39734
473783
3047730
3047731
3047830
3047859
47740
3048157
3048236
3048246
3048247
3048366
3048367
2788756
2560077
12141
330381
3047380
3047727
3047778
3047780
3047788
3047819
270256
3047844
3047863
3048182
3048207
208086
3048217
3048256
3048258
3048263
3048317
3048374
12145
39739
2788351
3048190
12138
146761
3048227
146762
186457
354350
3047779
3047820
3048161
3048193
3048286
44562
3048454
186844
1352510
3047766
3048242
40279
3048361
1299309
2746236
3048230
3048232
3048283
3048368
1299310
2788391
3047836
1299311
2788072
3047679
3048178
3048369
1299312
3047838
1299313
2788683
3048191
1911599
2788020
3047347
3047364
3047717
3047728
11986
3047954
3048224
3048255
3048310
1911600
2788055
3047724
3047948
3048437
3050303
1911601
2788244
3047772
3048200
3048250
3048325
1911602
1960886
3047760
3047821
3048160
3048254
3048257
3048259
3048301
535898
2788761
2948930
2956541
2956542
2560078
12036
368617
12037
3047372
3047676
3048219
3048302
3048322
3052284
3052290
3052291
3052292
2169984
3052293
3052294
2169986
3052295
12266
354348
3047729
12268
3048295
3048351
2788762
1283208
1283209
213633
2788738
2788872
2788833
2732464
2732546
12283
143919
35297
43761
43763
330379
143920
12287
12288
756849
222556
2501412
1198334
2732891
1921556
1921557
2788891
2788870
2788834
2788811
2732407
2732498
2732502
186766
186767
908833
1077831
1628187
2788840
2788836
2732499
2732503
2732892
186768
343865
343867
1452531
1401640
2788892
2948686
2955766
2955767
2955768
2955769
2955770
2955771
2955772
2955773
2955774
2955775
2955776
2955777
343866
2955778
2955779
2955780
2955781
2955782
2955783
2955784
2955785
2955786
2955787
2955788
2955790
2955791
2955792
2955793
2955794
2955795
2955796
2955797
2955798
2955799
2955800
2955801
2955802
2955803
2955804
2955805
2955806
2955832
2955833
2955834
2955835
2955836
2955837
2955838
2955839
2960181
2948792
2956098
2948932
2956544
2956545
2956546
2956547
2956548
2956549
2956550
2956551
2956552
2948940
2956582
2956583
2956584
2956585
2956586
2956587
2956588
2956589
2956590
2956591
2956592
2956593
2956594
2956595
2956596
2956597
2956598
2956599
2956600
2956601
2956602
2956603
2956604
2956605
2956606
2956607
2956608
2956609
2956610
2956611
2956612
2956613
2956615
2956616
2956617
2956618
2956619
2956620
2956621
2956622
2956623
1133727
2956624
2956625
2956626
2956627
2961376
2788841
2732500
2732504
2560063
186783
186786
1629669
2560105
2560351
2560744
2704958
2844155
2846163
2955516
2955517
2955518
2955519
2955520
2955521
2955522
2955523
2955524
2955525
2955526
2955527
2955528
2955529
2955530
3059790
3059791
3059792
2560172
2560575
2560704
2778988
2843642
2843961
2843962
2843999
2845795
2845806
2956149
2956150
2956151
2956152
2956153
2956154
2956155
2956156
2956157
2956158
2956159
2956160
2956161
2956162
2956163
2956164
2956165
2956166
2956167
2956168
2956169
2956170
2956171
2956172
2956173
2956174
2956175
2956176
2956177
2956178
3060178
3060179
3060180
3060181
3060182
2560226
2560745
2560774
2560775
2788550
2846016
2956405
2956406
2956407
2956408
2956409
2956410
2956411
2956412
2956413
2956414
2956415
2956416
2956417
2956418
2956419
2956420
2956421
2956422
2956423
3060688
3060689
2587553
2842950
2843742
2844156
2845557
2845675
2845796
2845807
2845834
2845835
2846014
2846164
2852676
2956284
2956285
2956286
2956287
2956288
2956289
2956290
2956291
2956292
2956293
2956294
2956295
2956296
2956297
3060537
3060538
2843005
2846057
2956368
2956369
2956370
2946822
2844153
2845805
2955432
2955433
2955434
2955435
2955436
2955437
2955438
2955439
2946825
2955476
3059776
2946826
2846015
2955477
2955478
2955479
2955480
2955481
2955482
2955483
2955484
2955485
2955486
2955487
2955488
2955489
2959898
2948676
2955747
2955748
2955749
2948700
2955871
3059991
2948720
2955940
2955941
3060015
2788842
2785982
2842243
2788835
2842247
2842314
2842376
2843691
2842381
2843701
2843702
2842386
2843718
2842393
2843795
2843796
2842553
2843849
2842556
2843854
2843855
2842580
2843904
2842597
2843940
2842603
2843946
2842605
2843949
2842648
2844090
2842659
2844105
2844106
2844107
2842682
2844284
2842708
2844657
2842723
2844820
2842724
2844822
2842733
2844835
2842741
2844979
2842744
2844983
2842750
2844994
2844995
2844996
2844997
2844998
2844999
2842753
2845003
2842763
2845018
2842768
2845021
2842794
2845059
2842798
2845064
2842801
2845069
2842811
2845118
2842812
2845119
2842817
2845482
2842823
2845491
2845492
2845493
2845494
2845495
2842830
2845525
2845526
2845527
2845528
2845529
2842841
2845556
2842874
2845617
2842876
2845631
2842879
2845638
2842898
2845673
2842900
2845676
2842904
2845681
2842935
2845751
2842959
